user_id,recipe_id,date,rating,review,,
721832,2537,2008-11-28,4,I used this for Thanksgiving. I would have given it five stars except that the lemon made the pie more sour than we cared for. However the other flavors were good and I'll definitely try this one again without the lemon. (I'll also try mixing in some sweeter apples. As a new pie baker I'm never quite sure what apples would be best.) Thanks a lot for an excellent recipe!,,
178682,2537,2008-11-28,4,"Super cinnamon-y! We were running out of time, so only made the filling and used a store-bought crust. Nicely filled with apples and juicy. Next time I'd try and drain the apples a bit more, since the bottom got a bit soggy. I'd definitely make it again and make the crust from scratch next time.",,
422013,2537,2008-12-11,5,"This was a wonderful pie!  I made it for Thanksgiving and everyone loved it.  I didn't have nutmeg, so I just left it out, and it turns out, I like it even better without it!  I especially loved the lemon zest...it gave it that something extra.  Thanks so much for posting this recipe...it will be my standing apple pie recipe from now on!",,
1018696,2537,2008-12-15,5,"WHY DOES IT TASTE SO GOOD?!?!
it's amazing. i messed up horribly with the crust because i kept on not adding enough cold water, and then i added too much cold water **slaps head** BUT IT STILL TURNED OUT GREAT
as the other reviews stated, i turned down the amount of cinnamon
oh, and i left out the lemon just because i forgot",,
534062,2537,2008-12-21,5,The perfect apple pie.  I've made this twice now and got rave reviews both times.  The only change I made to the recipe was removing the butter since we eat kosher-style and need dairy-free desserts.  Even without the butter this was still juicy and delicious.  I use a mandolin to slice the apples very thin which makes a nice texture inside the pie.  Thanks for such a great recipe!,,
202640,2537,2008-12-23,5,We could not believe how wonderful this pie was. I will not have to look for another apple pie recipe again. Perfect every time no matter what apple I choose. Thank You,,
1097235,2537,2009-01-03,5,It was a really good apple pie. I used 3 yellow delicious and 4 granny smiths. When i read the recipe I wondered about the cinnamon it seemed to be a lot so I used only half. I think it was just right.,,
717914,2537,2009-02-23,5,This is the first apple pie I have ever made and it was wonderful. It will definately be my one and only apple pie recipe. No others needed.,,
1184016,2537,2009-02-25,5,"This was a WONDERFULL pie.
Very Easy, I am nine and it STILL tasted GREAT!",,
1232472,2537,2009-04-09,2,"Maybe it should be 1 1/2 teaspoons of cinnamon instead of Tablespoons.  If your in love with cinnamon pie with apples, this one's for you.",,
1308100,2537,2009-06-27,4,"Very simple, I made one last night and it was tasty but too full of water.  I have another in the oven, made with a different kind of apple, hopefully it turns out less watery/juicy.",,
1389601,2537,2009-09-20,5,"This pie was so perfect & delicious!  The crust was the highlight.  It tasted like a sugar cookie :)  To make the pie less runny, I have read that you can add cornstarch.  I have also heard that it is good to stick with Granny Smith's and (Eastern) Golden Delicious apples.  I took everyone's advice and used only 11/2 teaspoons of cinnamon & lemon juice instead of zest.",,
253965,2537,2009-09-26,2,"Good base, but way too much cinnamon for our taste.",,
20064,2537,2009-10-10,5,WOW - What a great recipe. Finally - an apple pie with some flavor. I will be making this again without changing anything.,,
1139501,2537,2009-10-14,4,"The pie turned out really good, there was so much sauce though? Did we do something wrong?  

Caution! This is an extremely sweet pie! If you don't like sweet stuff, lower the sugar content to maybe 2/3 or 1/2 (depends on you). I loved that the pie was so easy to make, the crust is perfect! will use it again in other pies. I also followed the advice of others and used less cinnamon, barely a tablespoon. We also used less lemon zest, less than 1/4 teaspoon because others had stated that this pie could get kind of bitter! It was perfect! We also only used five apples, they were big though! We used granny smiths and golden delicious! Perfect with a hint of tartnes and sweetness.  

Can someone explain why my apple pie has so much sauce? It was overfilling and extremely sweet!",,
66448,2537,2009-10-19,5,"This is just about the same recipe I use. I bought 7 Granny Smith apples for the pie & followed the recipe except for the lemon zest, I felt it didn't need it. I added a tiny bit more flour as it was quite soupy, I love cinnamon so I added the whole amount. Very good pie, we had it while it was still barely warm the some vanilla custard ice-cream on it, ummmmm!",,
866331,2537,2009-10-24,2,i was looking for a new apple pie recipe and i thought i would try this one.  i found the crust was hard to work with.  there just didnt seem to be enough.  the taste of the crust was great though.  there was too much cinnamon for us.  i think if i make it again i wouldnt even use half of it.  we didnt care for the lemon is it either.,,
5060,2537,2009-11-02,5,"Made for DH's birthday, apple pie instead of a cake he wished and was very pleased with this one!!  I used splenda instead of sugar and just used a half cup, also cut back on the cinnamon to 1 tablespoon and  used becel marg for the butter.  The pastry was fine, i used shortening, it made enough to fit easily in a 9 inch aluminum pie plate.  The only problem I had was that my apples were so juicey that when i took it out of the oven it was sitting in juice, so I quickly, while it was hot slipped it onto a plate, surprizingly it landed in one piece!!  It did stick to the plate but did come away ok to lift with a wide spatula.  It was delicious topped with a slice of cheddar cheese.  thanks for posting.",,
1326703,2537,2009-11-02,5,"I used a mix of Gala and Granny Smith, they didn't turn out how I liked so I will have to play with the apples and see what suits my taste best, thinking Spartan might be good.   I absolutely loved the flakiness of the crust, it turned out perfect!  Spicing was done extremely well to my likings but if you aren't big on cinnamon I would suggest adding less.  I added a bit of cinnamon sugar to the top crust before baking to add a bit more sweetness.   Thanks for a great recipe.",,
800480,2537,2009-11-16,2,"After reading the reviews I decided to use less cinnamon (reduced to 1 tablespoon). This was still way too much even for cinnamon lovers like us. The apples were ""brown"" from the cinnamon rather than a nice apple color. I think if the cinnamon was reduced to teaspoons instead of tablespoons it would be a great pie but for our tastes, I think I'll keep searching.",,
1456044,2537,2009-11-21,5,"This was sooo good!! I but the exact ingredients in it and it was awesome!! Best apple pie ever.  I have also never made an apple pie before.  And after reading the reviews people complained about too much cinnamon, I personally like cinnamon and I didn't think it had too much cinnamon.  I would make this again.",,
1481172,2537,2009-12-13,5,"This is the 1st time I'm making an apple pie.  Simple and easy recipe. Nutmeg and cinnamon makes it heavenly ... It was simply delicious.  :-)

After reading the review, I decided to reduce the cinnamon and sugar by half. Skip the lemon zest. Drain the excess liquid from the ingredient after mixing them up.  

Serve the apple pie last evening at a Christmas gathering. Little did I expect it was the men who love it. One of them asked me for the recipe so that his wife could bake it for him, the other friend wanted nothing to be brought home except the apple pie... Thank you Dancer for this wonderful recipe. I'm gonna bake this for many more occasions.",,
1475840,2537,2009-12-22,5,"This was yummy! I used a different crust, ""My No Roll Pie Crust
Recipe #51537"" and I made a strudel topping. Didn't have any lemon zest, so I left it out. It turned out great!",,
1443554,2537,2009-12-31,5,"I knew the cinnamon was going to be over the top, so i reduced it to 1.5 tsp. i also used cloves instead of the nutmeg. and at the suggestion of my son i added a bag of dried cranberries to the apples. this was such a hit that it did not last long. i plan on making it many more times in the future.",,
1507408,2537,2010-01-02,5,"Delicious! I didn't put the butter in the pie filling, did that by accident, but it still tasted great. This was my very first homemade pie so I was very proud to serve it to my husband and see him light up, he loves pie lol",,
1218030,2537,2010-03-24,5,"This may be the best apple pie I have ever eaten, and certainly the best I have ever made!  I used 1 1/2 teaspoons of cinnamon, as I had read reviews declaring the pie too-cinnamony, and I left out the lemon zest.  I have used this recipe twice, so far, one time using gluten-free flour.  My gluten-sensitive friend raved about it, too!",,
1010338,2537,2010-04-04,5,"I was bringing the apple pie for dessert today, but the recipe wasn't where it was supposed to be---on the side of the Pillsbury Ready-Crust Box!!  But, leave it to Zaar and a great chef named Dancer^ to bail me out!  This was the best, the easiest.  Great recipe.  I used Cortland apples and only 1 1/2 TEAspoons of cinnamon.  Did use the lemon zest, but was careful not to over do.  My pie ranked right up there with the chocolate Easter Bunnies that were running amok at my daughter's.  Thanks, Dancer^, for this wonderful recipe.",,
1247315,2537,2010-06-03,5,"To start I should say I've never made a sweet pie before without using store-bought crusts.  This recipe is not only easy but also delicious!  The crust is super easy to make (used about 3 1/2tbsp of water) and turned out VERY tender and flaky.  The only changes I made was to use 1/2c brown sugar and 1/2c white sugar, 1/3c regular shortening and 1/3c butter shortening (not actual butter, you can find this at any grocery store).  Other than that I used just 1tbsp of cinnamon and instead of the zest I used about 1tsp of lemon juice.  Thanks a mil for this recipe, it's a keeper :).",,
1406893,2537,2010-06-07,5,"I adore this recipe, first of all. I've have never made an apple pie that worked for me, the crust was always either horribly wrong or the filling would be wrong or SOMETHING would always happen and it turned out awful. THIS one, however, THIS finally made me feel awesome because it turned out AMAZING! I used our own apples we grew, they're very, very tart and firm so they are excellent for baking. Everyone has their own tastes, and for me, this pie was not too sweet at all, but it might be because of the apples I used and because I happen to like sweet stuff. Anyway, the crust is awesome and I can believe how simple it is to make!! Tender and flaky and delicious ^_^ I did go on other reviewer's advice in using just 1 1/2 TSPs of cinnamon, and it turned out fine. Love this, love this, love this! I finally have an apple pie my DH is begging me to make again! Thank you~!",,
192849,2537,2010-11-17,5,"I had some ""old man"" gala apples that needed to be used up and decided to try this recipe.  Oh my!  My DH said it was the best apple pie he had ever tasted and I agree.  It was juicy and the right balance of sweet and tart.  My go to recipe now.  Thanks for sharing.",,
442988,2537,2010-11-26,5,"Loved it.  A perfectly classic apple pie.  I LOVED the touch of lemon.  I did tweak it just a tiny bit.  I used a Trader Joe's pie crust, and they suggested brushing the pie with half-and-half (not water), then sprinkling it with sugar (I used Demara sugar).  It was fabulous!",,
716301,2537,2010-12-24,5,"Outstanding recipe - use brown sugar and it's even bettter.  I make this and give it to friends and relatives all the time.   Soothes even the most profound bout of pathos and despair!  Better than prescription drugs, no kidding.  Just kidding, but this is really a very good recipe.",,
1223736,2537,2012-10-10,4,"It was a little too heavy on the cinnamon in our opinion, but I would make it again and just cut that back.",,
1726247,2537,2012-10-15,5,I have never made a pie before so I decided to go with this recipe and it turned out WONDERFUL!!! thank you for posting!!! I did cheat though and use a store bought crust so the next experiment is going to be making the crust :),,
176615,2537,2012-10-22,5,"Very good! I used my own crust and a couple of more apples. Only change I'd make would be to use 1/2 T cinnamon. I use Vietnamese cinnamon which is stronger than other types and thought that overwhelmed the pie. Not bad at all, my preference is just more apple flavor. The pie had the perfect amount of syrupy liquid. Lemon zest was a nice touch. Thanks for sharing the recipe!",,
95217,2537,2012-11-19,5,"I cheated and used the refrigerated pie crusts, otherwise I pretty much followed the recipe.  I used fresh lemon juice and a tiny bit less cinnamon.  It was delicious.  I used Granny Smith and a couple of different red apples for my apples.  I made this for my husband's birthday.  He was thrilled.",,
1406799,2537,2012-11-21,5,"Great pie filling. I used a different recipe for the crust. I do have to say though, i don't like my apple pies juicy so i added a bit more flour to the filling and instead of lemon zest i just added juice from 1/2 a lemon. All in all great recipe.",,
730365,2537,2013-01-27,0,"Way, way WAY too much cinnamon!  1-1/2 TABLESPOONS ruined the pie -- and was inedible.",,
221855,2537,2014-07-05,5,"Made this for 4th of July bbq party- I used only 4 apples, but left the rest the same.  Made &quot;mini pies&quot; by cutting circles in the rolled out crust, and put them in a muffin tin, filled and topped with smaller circles.  Served the individual pies with a dollop of vanilla ice cream, and had rave reviews!  Many said it was the best they had tasted.  Thank you!",,
2000376014,2537,2017-08-18,5,Excellent recipe!!!,,
2000498330,2537,2018-10-04,5,"My first try at making apple pie. Glad I chose this recipe. For my taste, it was perfection. I used Granny Smith apples and the filling was not syrupy sweet, but just right. And the lemon really adds that something special to the flavor. Nailed it. I used premade pie dough and it worked out fine. So happy.",,
8503,2539,2001-04-19,4,"I've never heard of a low-fat pineapple milkshake. I'm excited to try this recipe because I love milkshakes, and hate fat, and pineapple in my favorite fruit. It looks unique and interesting! (Plus delicious!)",,
2000126294,2539,2015-04-08,0,"I love milkshakes.
This is an way recipe which helped me lot
Its very delicious",,
2000342279,2539,2015-07-16,5,"I love milkshakes, so I said let me try something new, so I did... I tried it and I love it, plus I added some more igrendients like 1 apricot, some lemon juice, some honey... It went from awesomeness to awesodelicious, amazing and yummy... ;)",,
2027094,2540,2011-10-07,5,"I made this recipe with egg whites instead of whole egg, didn't frost it... and it disappeared in seconds flat!!  It is so moist, the brown sugar gives it a wonderful taste.  YUM!",,
136696,2541,2005-04-03,5,This dish sent me over the moon!,,
5683,2543,2001-02-12,4,"Suggestion:  Subsitiution for bread crumbs. You can also use Cereal(corn-flakes), Crackers,and sometimes you can use Corn chips to.",,
67525,2543,2003-02-13,4,Thanks Dancer! I've been looking for a tasty tuna casserole & I finally found one.  To enhance the flavor I added Mrs. Dash to the soup mix and a little salt and pepper.,,
289319,2543,2006-12-06,3,"It was pretty good.  I didn't have peas so I substituted spinach, but the is the only true variation.  I made my own condensed soup mix.  I would make this again but double the whole recipe bc it barely filled my 2 quart dish.  I think I would increase the amount of soup mix and noodles to the overall recipe too. There were ""just enough"" noodle but a bit more would be welcome.  The soup mix on the other hand wasn't enough.  Some of my noodles started to dry out bc they were too exposed.  I will be making again with those modifcations. Thanks for the recipe.",,
446143,2543,2007-05-03,5,DH's favorite tuna casserole.  I don't low fat it for him...but I do use the No-Yolks noodles.  I also top with cheese the last 5 minutes of baking.,,
236733,2543,2008-10-24,5,Excellent!!! DH loved it! Thanks Dancer^.,,
1340945,2543,2010-06-22,4,Very good recipe and very easy to make. I used the sour cream substitute and it def. made the consistency thicker/creamier.,,
159737,2549,2004-09-02,5,This pie was INCREDIBLY delicious and SO EASY to make! My husband and I loved it! It is simple but so tasty and flavorful. It is also nice and inexpensive to make since its made with grits. ,,
133174,2553,2004-04-12,5,The ultimate in comfort food.  My husband and I both loved it.  I used white cheddar cheese and grated it with the food processor.  Thanks for sharing.,,
56463,2553,2004-04-20,5,"Dancer you have a winning recipe here! I am always looking for good recipes that are ""good for you"" and this fits the bill. I, too used cheddar cheese, low fat ricotta cheese and fat free sour cream. The taste is so creamy and the onions give it a little different twist. Thanks, Carole in Orlando",,
242006,2553,2005-10-11,4,"I made this last night, I used cheddar cheese and added garlic to mine.  The flavor was good, and its nice to have a low fat macaroni and cheese, but the texture of the cottage cheese wasn't my favorite.  I think next time I will try it with ricotta like one of the other reviewers, maybe the texture would be a little more creamy?  We'll see.  Thank you for the recipe!",,
1847063,2553,2011-03-06,3,"Very creamy indeed, but also very tasteless. Fortunately I had some cheese flavored sprinkles on hand to make it palatable, all 3 of us at the dinner table felt the same way. Sorry Folks.",,
20114,2555,2003-11-02,5,Great recipe Dancer. The only thing I did different was to saute the onion and garlic in a little olive oil before adding the broth and stuff. This soup has some heat to it but it is not over powering. I used one canned chipotle chile that I minced and lots of fresh cilantro. Delicious!  ,,
242444,2555,2005-12-20,5,"This soup is good.  My husband loved it, and my kids ate it.  My changes were to add some left over cilantro lime rice.  I also left out the tomatoes since I didn't have any.  It was even better on the second day.",,
347347,2555,2009-12-08,5,"This is yummy! I am lazy, so I just dumped everything all at once in a crockpot, and added a can of drained black beans. The broth wasn't very pretty, but it was extremely tasty. thanks for the recipe!",,
59064,2560,2004-11-17,5,"I don't do lowfat - but this is a great coleslaw. And I normally don't like coleslaw at all. Made it with red cabbage, a good thick Greek yoghurt and a good quality mayonnaise. A food processor makes short work of this :).",,
233496,2560,2005-08-05,4,Very easy and tastes great.  I used both green and red cabbage....very colorful!  I got lots of complements on it!,,
133174,2560,2007-02-19,4,Easy and low in fat.  I used my homemade yogurt and green cabbage.  The herb seasoning I used was Penzey's Bouquet Garni seasoning blend.,,
180787,2561,2004-12-15,5,"This is a great recipe! It is very easy to make and very yummy to eat! Try it, you'll enjoy it like we did!",,
56112,2561,2004-12-16,5,"This is a great recipe.  I also add a small package of frozen coconut to mine, simply because I love coconut. Thanks for the great recipe.",,
153067,2561,2005-05-02,5,"OHMILORDY is this stuff to DIE for!  I too added a handful of coconut and 1/2 tsp of almond flavoring to schnaz it up.  It didn't need it, but I like flavors to ""pop"".  It's a HUGE hit in our home right now, thank you for sharing, will make many times this summer for picnics and all!  LA :-)",,
114517,2561,2005-10-11,5,Just like I remember from my Family Holiday gatherings! I added a hint of vanilla to perk it up a tad...,,
327938,2561,2007-05-08,5,"This is one of my favourite desserts! It's so easy to make. The only thing I do differently is that I use a can of crushed pineapple (drained) and add a cup of coconut. I don't mix in the quartered cherries, I place them on top. Thanks for posting!",,
332251,2561,2007-09-01,5,"A fave from my childhood that my kids now love, too!",,
326787,2561,2007-09-12,5,"This will be perfect for these hot summer days. Nice combination of flavors for the different fruits. This recipe is perfect for us since neither one of us like the taste of coconut. Note: A few days later and we are still eating on it and it gets better every day. The marshmallows have gotten a little mushy, but who cares.:) So, I've upgraded to 5 stars.",,
455539,2561,2008-02-17,5,I added a cup of coconut like some others.  I also ran just short on maraschino cherries so I used the leftover CANDIED cherries from my Christmas baking and they worked great here!  It's REALLY hard to not eat the entire batch!!!  It reminds me of the holiday fruit salad that my mom used to make when I was a kid...but we just called it 'FRUIT SALAD'!,,
844160,2561,2008-05-26,5,EXCELLENT!  I doubled the fruit and marshamallos (BIG FAMILY) and used the 8 ounces sour cream and 8 ounces of cool whip.  Also added a cup of coconut.  LOVED IT!!!,,
1328469,2561,2009-07-19,0,I was looking for a light and not too sweet recipe for a friend who is going through chemo.  This one is great!  Just the right about of fresh taste and pleasant sweetness without being heavy. Fabulous!,,
614471,2561,2009-12-18,5,"I normally pass over the fruit salads at buffets, but I tried this one at a local restaurant and knew I had to come find a recipe.  The restaurant added a ton of grated coconut to their recipe, but it looks to be the same otherwise.  Thanks for posting, can't wait to make this!!!",,
118840,2561,2010-11-27,4,I loved the sour cream in this as it added a wonderful tang to the sweetness of the fruit.  We added a lot of coconut and some pecans for texture and flavor.,,
1208741,2561,2011-01-01,5,Yummy! I've ate something like this before at a potluck and it was great to have again. Now I know the recipe and can make it for my family. Thank you so much for sharing.,,
2747668,2561,2013-08-11,5,Delicious!!! I substituted fat free vanilla yogurt for the sour cream,,
793153,2561,2013-11-27,5,My daughter loves this recipe!  I have made this so many times and just forgot to rate it.  We have so much fun telling everyone that there is a &quot;secret&quot; ingredient (sour cream).  It is an easy and delicious recipe that my 12 year old daughter and I enjoy making together.  Thanks!,,
21634,2571,2001-10-20,3,no whipped cream !!,,
23414,2571,2001-11-12,4,Tastes great! I used canned pumpkin.  It was very close to the pumkin soup I had in a Gourmet restaurant.  Try it!,,
18391,2571,2003-12-20,5,"An excellent recipe! I used fresh pumpkin purée, and only half a cup of half-and-half to decease the fat, adding half a cup of water .. thanks!",,
115658,2571,2004-11-24,4,"This was very good, except I had to really thin down the soup with more Chicken stock and more half and half. I adjusted the spices to my taste which I like things spicier. It was creamy , and very good. Thanks for a great recipe.",,
1380494,2571,2009-09-28,3,"The overall taste was good but I think next time I will leave out the onions all together, it was very heavy on onion flavor and I only used one",,
119780,2574,2004-01-01,5,This was a Fabulous Recipe! I cooked 4 Veal Shanks so I had to cook quite a bit longer than the recipe called for.  I would recommend for you to tie the Veal Shanks so they do not fall apart.,,
125325,2574,2006-03-16,5,This is now one of my family's favorite dishes. I followed the recipe except I used 3 anchovies. Served with orzo and we ate til we couldn't breathe. LOL.. Thanks!,,
72254,2574,2007-03-10,5,"I've made this several times since I first rated this. Always having used either venison (once having used lamb). I forgot to mention that I did substitute white wine with red table wine, when using wild meat. Makes for really rich juice. As I've mentioned before, this is simply delicious. Easy to make. Even if you have a busy day planned. Put it all together in the morning. Cover and let it braise on low heat for several hours, while your doing shopping or whatever errands etc, then come home pop some rice in the steamer, then you have a very nice dinner in no time.  This particularly works well with venison or any wild meat, as it tenderizes the meat really well and turns out moist instead of dry, like wild game tends to be at times.
This is a good recipe to impress friends with, too.  The name itself is exotic sounding (We're having, ""Osso Bucco"" tonight.  Oooh? Sounds interesting. What is it? Here. Let me plate you up some:-) and the flavors are like no other, with very little effort involved. And most of the ingredients, people who love to cook from scratch, would already  have on hand.

Thanks again, Toncats.
LeeAnn",,
46545,2576,2003-01-21,5,"Excellent sauce.  A little sweet, a little bit of 'tang.' My boys like it, so I know it's great! They said it tastes just like the restaurant's.  Now I have to go out and buy some ribs because this sauce would be perfect for that (they had it with steak!)",,
42682,2576,2003-02-01,5,It was very easy to make - and boy!! is it GOOD.......,,
138162,2576,2004-09-23,5,"I made this sauce to use on Baby Back Ribs for a poker party, and it was FANTASTIC!!!!  The only change I did was use Chili Sauce instead of ketchup...WOW it was great, and enjoyed by everyone...there were no ribs leftover....thanks",,
233775,2576,2005-10-03,4,"This was very good, I am sad to say though that I substituted syrup for the molasses and also used chili sauce instead of ketchup.  It was good but I think it would have been great if I had followed the recipe exactly.  Very easy!  Thanks!  ",,
142367,2576,2006-07-09,5,Thanks for posting this Tonkcats -- I was about to post it and thought I should see if someone already did.  I use Mean Chef's dry rub #52711 and this sauce to make baby back ribs -- my family will beg for these!,,
306797,2576,2008-11-13,5,"I've been using this recipe for years, since I bought the Top Secret Restaurant Recipes cookbook.  We get rave reviews every time we make these.  I always make a double batch of this sauce & we have it on barbequed chicken or steak the next days.  Thanks for posting this recipe, so I can easily add to my shopping list.",,
394077,2576,2009-07-03,5,I love the flavor of this  sauce. Perfectly seasoned not to tangy not to sweet. And so easy.  A keeper for me.,,
294435,2576,2009-07-06,5,"I have been making BBQ sauce for most of 1/2 century. Found this one probably 10-12 years ago and it has become my favorite. Except I always add 1 tsp of dried mustard. I also add an extra tsp of liquid smoke for our taste. Our kids who travel all over and eat at plenty of restaurants that brag of the best BBQ sauce, always declare that it is still the best.",,
165217,2576,2011-03-22,0,"This recipe was created by Todd Wilbur for his book ""Top Secret Restaurant Recipes 2"" (Penguin/Putnam 2007)",,
2915008,2576,2013-09-30,0,This recipe clone is from Top Secret Restaurant Recipes 2 by Todd Wilbur: topsecretrecipes.com,,
39381,2577,2002-06-29,4,"This is really superb... easy and quick
As I m on a totally no fat diet, instead of cooking the chicken in a skillet with cooking spray, I marinated it in lemon juice, garlic, soy sauce, chilli (jalepeno) sauce and then cooked in microwave...",,
37779,2577,2003-02-16,5,"This was a fast, simple and a very yummy skillet dinner. I didn't measure the cumin and pepper, just sprinkled in on the chicken til I thought it looked right. I also sprinkled some salt on the chicken.The couscous had a mild curry flavor and the peas and raisins, I thought, were a great addition. Husband took the left-overs for lunch. Thanks for another great one, Dancer^",,
51538,2577,2003-03-25,5,This was fast and really tasty!  We really liked the flavor of the chicken.  I left out the raisins and frozen peas (personal preference) but it turned out fantastic.  I will definitely make this one again!,,
95743,2577,2008-06-23,4,It just doesn't get any easier and this makes an attractive presentation.  I used dried cranberries rather than raisins.  I think I will try boiling the curry powder for five minutes before continuing with the recipe.,,
117501,2577,2012-12-10,5,Omitted the raisins as a personal preference.  This was delicious!  Thank you!,,
13063,2578,2002-02-14,4,"These were good, however, I found the cinnamon to be almost overpowering in taste.  If I endeavor to make these in the future, I think I would use a bit more sugar.  I loved biting into the jam!",,
267241,2579,2006-07-22,5,"Very good! Made enough for 3 or 4 dinner-sized portions. I chopped the chicken into chunks and tossed into the salad, which was fine, but lost some seasoning that way. Better to serve on top, as instructions say. Thanks for posting!",,
68460,2582,2005-06-12,4,"I followed the recipe to a T.  The taste was just wonderful but the pie was very difficult to cut and serve.  The top of the pie was browned and crunchy (and delicious) but the part between the top and the crust was quite runny.  I served this with whipped cream and I'll make it again but, maybe, add some flour to the mixture to see if that will make it 'gel' a bit more and make it easier to serve.",,
131500,2582,2005-11-25,5,"My husband's favorite pie is pecan pie.  I'm always looking for new recipes for him to try to find a real keeper.  Well, guess what, this is the one.  He said this is the absolute best pecan pie he has ever had.  I'm very impressed with the flavor and textures.  I had no problem with the filling, it set up beautiful, and the crunchiness of the pecans was wonderful.  Thank you for sharing a family treasure, I hope you don't mind if it becomes my family treasure too, because I don't ever plan on making any other recipe ever again, this is the one!",,
75681,2582,2007-11-22,5,"Mmmmmmmmmm.  This was a hit at today's Thanksgiving dinner!  I was so full after the feast, I hardly had room for the pie, but the flavor of the brandy with the pecans was wonderful!  I intend to enjoy another slice later this evening when I can fully enjoy it with a good cup of coffee.  I didn't have any dark Karo on hand, so used the light.  I also used Splenda instead of sugar for my diabetic Momma.  It was still outstanding.  I even splurged and used my favorite German brandy (Asbach) in the recipe.  This is a definite keeper!",,
273863,2582,2008-08-11,5,"This was a great and easy recipe.  We used rum because we were out of brandy, but it was still wonderful!",,
928439,2582,2008-11-29,5,"I had never made pecan pie and it was a last minute request.  I used a vanilla brandy (about 5 tablespoons), light karo syrup, and extra pecans (maybe a cup) - I did grind up some of the pecans to thicken the sauce.  This turned out amazing - in fact the hostess hid the last piece.  Thank you so much for sharing!",,
253466,2582,2008-12-24,5,This is the absolute easiest recipe and tastes amazing! Cover the crust w/ aluminum foil during the last 30 mins of cooking to prevent burning. Slices are hard to keep together after cutting but no one cares after their first bite!,,
1460451,2582,2009-11-24,5,"Best Pecan Pie ever, not to sweet and full of flavor. tried it on friends and family before the holidays and everyone loved it. amazing",,
1330815,2582,2009-11-29,5,"Great recipe! Used a Marie Callender's pie shell, pressed some ground pecans into the bottom crust, poked some holes in the crust with a fork, and pre-baked it for ten minutes.  Substituted the 3 tablespoons of brandy with 1 1/2 tablespoons of Amaretto. Kept about 3/4 cup of the pecans whole and ground the rest.  Wonderful flavor and great texture!",,
438576,2582,2010-07-12,5,"Hi..I have tried this recipe yet and I have never baked a pecan pie!!! So, I am a little concerned should it come out ""runny"" as per some comments posted. Another fellow RecipeZaar member noted in another post the following suggestion:

""Bake at 350 for 45 to 50 minutes or until center is set. If using an electric oven you might have to add 15 to 20 minutes to the baking time. In either case, test with a toothpick after 45 minutes.""

This is going to be my plan, keeping my fingers crossed! I'll let you know if this does the trick...thanks for posting. :)",,
54572,2583,2007-11-01,5,"I used this recipe for my first attempt at making a pecan pie when getting together with friends for Thanksgiving.  It turned out so well and everyone liked it so much that I made it again for a family get-together near Christmas.  All the family was very impressed with it as well.  I didn't sprinkle my pecans on top after pouring the ""filling"" mixture into the pan, though.  I pooured the pecans into the pie shell, poured the ""filling"" in and baked.  the pecans rose to the tope and were beautifully glazed and browned.  Very Tasty!!!  I'm so glad you posted this recipe and that I found it.  It took so long for me to review it because either I didn't save to my cookbook, or I inadvertentlly deleted it from my cookbook.  Anyway, finally found it again so I'm reviewing before I forget.",,
426331,2583,2007-11-15,5,this pie is beautiful. thank you for posting it. And if someone is going to make it: flollow the directions exactly!,,
53002,2583,2007-11-25,5,"I made this for Thanksgiving and it was very good. Thanks for posting.
Rachel Castle",,
113509,2583,2007-11-26,4,"I made this and took it to Thanksgiving dinner with my husbands family. I actually do not like pecan pie, so I did not eat any, but my husband & everyone else said it was excellent, and they all wanted the recipe. I was nervous because I had never made a pecan pie before and didn't know what it was supposed to look like or taste like, but this recipe was a success, so I will definately keep it on hand for the future. Thanks!",,
691314,2583,2007-12-24,5,"I have made this pie twice in the last 2 days.  I used light brown sugar on the 1st and thought it looked a little funny so I used dark brown on the 2nd. I thought the dark made it look more appealing, but it tasted GREAT both ways!",,
606488,2583,2007-12-26,4,"I must have done something wrong because the first time I made this pie it was very runny and never set up.  Tasted good though.  I made it a second time and only thing I did different (I think, ha) was use alot more than 1 cup of pecans and chopped them up very fine.  Came out perfect.  I will definatly make this again.",,
685533,2583,2008-01-27,5,"Excellent!!! I made this for my Grandfather for Christmas (pecan pie is his favorite and my Grandmother hates it), he said it was the best pie he had ever had.  He returned the pie plate with a note that said, ""please refill as soon as possible"".",,
593023,2583,2008-10-08,0,itried this for thanksgiving and was dissapointed  it came out rnny and icky,,
902932,2583,2009-09-20,5,I've made this recipe twice now for a friend who claims to be a Pecan Pie Snob.  He loves it and talks about it all the time.,,
1328850,2583,2009-10-25,5,Such a simple recipe and sooooo good! I used a frozen pie crust that I had handy and it mixed up in about 5 minutes. It turned out so pretty I had to post a picture since this recipe didn't have one yet. I will be definitely making one of these for Christmas dinner! Thanks so much for the recipe!,,
1136583,2583,2009-11-25,5,Totally out of this world!!!  I served it at thanksgiving and the entire group thought it was the best pie ever!!!!,,
1464071,2583,2009-11-27,2,"The cooking time seems woefully short.  I went fifty minutes, and the pie had not settled at all.  I recommend going at least 60 minutes, but probably closer to 70 minutes.",,
1465228,2583,2009-11-28,3,"Flavor was very good, but cooking time did not set the pie.  Followed directions to the tee and it was still runny.  Made this pie twice and had to double the cooking time.",,
668861,2583,2009-11-30,4,"I don't know what I did wrong but my pie didnt set up, it has great flavor so we ate it anyway but it was more like soup with a pecan crust. My top burned some so i took it out of the oven after trying to cook it a few mins more to get it to set maybe i need to cook it at a lower temp for a longer amount of time .",,
